target,서비스_업종_코드,rows,valid_rows,mean,p10,p50,p90
target_challenger_next_quarter_qoq,CS200030,4552,4271,6.638221433395819,-0.5955085539491478,0.0,1.524438426077959
target_challenger_next_quarter_qoq,CS200031,5500,5377,0.2499477752522651,-0.49352311639765456,0.03818209820430485,0.7592540230125556
target_challenger_next_quarter_qoq,CS200032,828,694,56.65355290492375,-0.7602133098290673,0.0,2.7204190585856187
target_challenger_next_quarter_qoq,CS200033,391,314,0.3149309238742168,-0.5982310637582167,0.0,1.0335650114973656
target_challenger_next_quarter_qoq,CS200034,2620,2529,0.37998244004343235,-0.43760263719871606,-0.03372594789209793,0.7240142405237111
target_challenger_next_quarter_qoq,CS200036,10,6,1.7923235872330672,-0.4166666666666667,0.25,5.5436374283658685
target_challenger_next_quarter_qoq,CS200037,6913,6824,0.1976104121974742,-0.4238541124533203,-0.014825230898879216,0.8696137441704429
target_challenger_next_quarter_qoq,CS300001,11565,11383,0.8309920420016869,-0.1838294373722738,-0.012470989114950815,0.17247783007559658
target_challenger_next_quarter_qoq,CS300002,9456,9303,0.47738446228892534,-0.13757847827293115,-0.020149146550055175,0.13617951631313532
target_challenger_next_quarter_qoq,CS300003,1352,1153,3.110291690494384,-0.7688650081347614,-0.01049145954015096,2.670322019382349
target_challenger_next_quarter_qoq,CS300004,2847,2611,2.988306535588582,-0.8008988875481289,-0.029256642791678833,3.4395605098432176
target_challenger_next_quarter_qoq,CS300006,813,761,0.7684722913180148,-0.43055556680447804,-0.015038723239981677,0.6776175957429962
target_challenger_next_quarter_qoq,CS300007,5720,5554,0.1013607041437894,-0.3014902208295389,-0.009556652086718298,0.3745631017421717
target_challenger_next_quarter_qoq,CS300008,2037,1980,0.131120486080852,-0.3157922411362343,-0.012149227577084643,0.48151383254393926
target_challenger_next_quarter_qoq,CS300009,3822,3694,1.1634170474038068,-0.3297562965370286,0.0,0.5042179854617662
target_challenger_next_quarter_qoq,CS300010,4846,4571,0.9123588840261124,-0.3965527303195243,0.0,0.6666666666666667
target_challenger_next_quarter_qoq,CS300011,11411,11131,0.7273347973863051,-0.5529389910817251,-0.043050109171638096,1.101063678708147
target_challenger_next_quarter_qoq,CS300014,1811,1748,0.5117193992572315,-0.5315563694533141,-0.05840689051115455,0.9951236284570988
target_challenger_next_quarter_qoq,CS300015,834,787,0.2646449562834311,-0.5611812833716034,-0.01275571475943793,0.9953433219102785
target_challenger_next_quarter_qoq,CS300016,2710,2687,0.02881573217273023,-0.2269806391435564,0.0,0.2885294072104944
target_challenger_next_quarter_qoq,CS300017,2318,2239,8.781626126624378,-0.6676525382401739,-0.006903553913752081,1.690491663947983
target_challenger_next_quarter_qoq,CS300018,7651,7571,0.12759429556164945,-0.14296277034624505,0.0004309174951135919,0.1728375813677685
target_challenger_next_quarter_qoq,CS300019,2153,2003,1.1927400778294612,-0.6208177448268112,0.0,1.4006687516911869
target_challenger_next_quarter_qoq,CS300020,2016,1901,2.5606191699202063,-0.5302427519922933,0.0,1.086464056502542
target_challenger_next_quarter_qoq,CS300021,3501,3397,109.78515606260807,-0.46771657676248657,-0.013800098479833434,0.6079260112931149
target_challenger_next_quarter_qoq,CS300022,6922,6609,1.1341749895160025,-0.5089640350581786,-0.013400244184159749,0.9267328836183117
target_challenger_next_quarter_qoq,CS300024,1752,1653,1.337461865022638,-0.5664672062187833,-0.0179893937438802,1.5462456832147693
target_challenger_next_quarter_qoq,CS300025,408,381,0.4998797042984009,-0.6251458360581129,-0.07026246785756407,1.7855530356492384
target_challenger_next_quarter_qoq,CS300026,204,183,0.45041972190325635,-0.5279689959670102,-0.022312360478811022,0.9384344705006641
target_challenger_next_quarter_qoq,CS300027,1391,1279,3.0529154758451087,-0.5713670962523723,-0.03317537503012091,1.1607293795318827
target_challenger_next_quarter_qoq,CS300028,3928,3806,0.3166914405988425,-0.5681369248047814,0.030748444162601474,1.0815884322911566
target_challenger_next_quarter_qoq,CS300029,906,845,0.2946057850699345,-0.4535732496102019,-0.03384079602252332,0.586650901958323
target_challenger_next_quarter_qoq,CS300031,1477,1365,47.30936183326784,-0.622984120187925,-0.01096715201486076,1.552777177780148
target_challenger_next_quarter_qoq,CS300032,817,729,1.2513358939359265,-0.6722796332264795,0.0,1.6600561384726633
target_challenger_next_quarter_qoq,CS300033,2227,2159,0.9970843534246422,-0.523713297968978,-0.019994396460578545,0.8871891917801166
target_challenger_next_quarter_qoq,CS300035,2640,2341,3.26930381296074,-0.7448225776900421,0.0,2.9043361701598664
target_challenger_next_quarter_qoq,CS300036,2254,2145,0.7155260099322125,-0.5588974413529463,-0.003925580021958197,1.09143202318186
target_challenger_next_quarter_qoq,CS300043,1939,1610,1.3940278813354867,-0.6666666666666667,0.0,2.0
